,quarter,Categ_name,GT,GT_lag1,GT_lag2,DI,DI_lag1,DI_lag2,3m Bond,3m Bond_lag1,3m Bond_lag2,cci,cci_lag1,cci_lag2,CPI,CPI_lag1,CPI_lag2,vix,vix_lag1,vix_lag2,CS,CS_lag1,CS_lag2,Air Travel: 203,Animal Products & Services: 882,Apartments & Residential Rentals: 378,Apparel: 68,Audio Equipment: 361,Auto Insurance: 467,Automotive Industry: 1190,Baked Goods: 907,Beer: 404,Bicycles & Accessories: 1191,Camera & Photo Equipment: 573,Candy & Sweets: 906,Clothing Accessories: 124,Domestic Services: 472,Drugs & Medications: 646,Education: 74,Electricity: 658,Fruits & Vegetables: 908,Health Insurance: 249,Hobbies & Leisure: 65,Home Financing: 466,Home Furnishings: 270,Home Insurance: 465,Hotels & Accommodations: 179,Kitchen & Dining: 951,Liquor: 406,Lottery & Sweepstakes: 364,Mail & Package Delivery: 1150,Major Kitchen Appliances: 1293,Meat & Seafood: 909,Mobile & Wireless: 382,Motorcycles: 273,Non-Alcoholic Beverages: 560,Restaurants: 276,Small Kitchen Appliances: 1292,Sporting Goods: 263,Tobacco Products: 123,Transportation & Logistics: 50,Vehicle Fuels & Lubricants: 1269,Vehicle Maintenance: 138,Vehicle Parts & Accessories: 89,Water Supply & Treatment: 1349,Wine: 405
796,2008Q3,Fruits & Vegetables: 908,0.012226230361194095,-0.367122532845749,0.012226230361197129,0.05446645403001128,0.6592319091218677,1.3341933545368858,0.14535644459459388,0.12342687519215365,-0.7346559533615233,-1.7036781606147509,-1.0090465203819274,0.1667824572188839,1.2023165567777527,2.4178453834101497,-0.4183885453988236,1.0648003147378389,-1.3227100295583931,1.041767552320429,4577,0.01601804315736494,-0.00645930076124062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,2008Q4,Fruits & Vegetables: 908,-0.2248667466431446,0.012226230361194095,-0.367122532845749,-1.133465689900421,0.05446645403001128,0.6592319091218677,-5.649001715902672,0.14535644459459388,0.12342687519215365,-1.5833788262727533,-1.7036781606147509,-1.0090465203819274,-0.8235648209430038,1.2023165567777527,2.4178453834101497,3.7089614402566586,1.0648003147378389,-1.3227100295583931,4565,0.04158051271185754,0.01601804315736494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,2009Q1,Fruits & Vegetables: 908,0.05964482576206224,-0.2248667466431446,0.012226230361194095,-2.1810058531845296,-1.133465689900421,0.05446645403001128,-2.9643979777648224,-5.649001715902672,0.14535644459459388,-1.8239774949567464,-1.5833788262727533,-1.7036781606147509,-1.8365055098033392,-0.8235648209430038,1.2023165567777527,-1.4128668424494015,3.7089614402566586,1.0648003147378389,4528,0.04025831601076309,0.04158051271185754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,2009Q2,Fruits & Vegetables: 908,0.012226230361193084,0.05964482576206224,-0.2248667466431446,-1.9218206581451625,-2.1810058531845296,-1.133465689900421,-0.29960159263562863,-2.9643979777648224,-5.649001715902672,-0.9081503044821876,-1.8239774949567464,-1.5833788262727533,0.9997284190056632,-1.8365055098033392,-0.8235648209430038,-2.244020526254848,-1.4128668424494015,3.7089614402566586,4687,0.03618154284905522,0.04025831601076309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,2009Q3,Fruits & Vegetables: 908,1.0554353291802865,0.012226230361193084,0.05964482576206224,-0.9768746345641368,-1.9218206581451625,-2.1810058531845296,-0.0902095751155214,-0.29960159263562863,-2.9643979777648224,-0.2639667721992353,-0.9081503044821876,-1.8239774949567464,-0.013212269854701001,0.9997284190056632,-1.8365055098033392,-0.9206238056430136,-2.244020526254848,-1.4128668424494015,4426,0.05370064913855661,0.03618154284905522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,2009Q4,Fruits & Vegetables: 908,-0.699052700651821,1.0554353291802865,0.012226230361193084,-1.0848684658305396,-0.9768746345641368,-1.9218206581451625,0.26278575171736024,-0.0902095751155214,-0.29960159263562863,0.2521561783648173,-0.2639667721992353,-0.9081503044821876,0.3919640056894216,-0.013212269854701001,0.9997284190056632,0.2770798400623753,-0.9206238056430136,-2.244020526254848,4388,0.02494287088975244,0.05370064913855661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,2010Q1,Fruits & Vegetables: 908,-0.13002955584140932,-0.699052700651821,1.0554353291802865,-1.1118669236471403,-1.0848684658305396,-0.9768746345641368,0.2967412140179184,0.26278575171736024,-0.0902095751155214,0.4461873627873935,0.2521561783648173,-0.2639667721992353,0.18937586791738908,0.3919640056894216,-0.013212269854701001,-1.0555299855164235,0.2770798400623753,-0.9206238056430136,4306,0.020755914669620037,0.02494287088975244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,2010Q2,Fruits & Vegetables: 908,0.05964482576206224,-0.13002955584140932,-0.699052700651821,-0.7500875889046906,-1.1118669236471403,-1.0848684658305396,0.2337821276689676,0.2967412140179184,0.26278575171736024,0.1163343492690141,0.4461873627873935,0.2521561783648173,1.2023165567777243,0.18937586791738908,0.3919640056894216,1.0700649461475342,-1.0555299855164235,0.2770798400623753,4617,0.011720903878807995,0.020755914669620037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,2010Q3,Fruits & Vegetables: 908,1.0554353291802865,0.05964482576206224,-0.13002955584140932,-0.7338885142147301,-0.7500875889046906,-1.1118669236471403,0.22175623477085304,0.2337821276689676,0.2967412140179184,-0.2872505143299442,0.1163343492690141,0.4461873627873935,-0.4183885453988523,1.2023165567777243,0.18937586791738908,-0.5468349755547386,1.0700649461475342,-1.0555299855164235,4606,0.04598783504883902,0.011720903878807995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,2010Q4,Fruits & Vegetables: 908,-0.6516341052509549,1.0554353291802865,0.05964482576206224,-0.8472820370444533,-0.7338885142147301,-0.7500875889046906,0.2528820752130309,0.22175623477085304,0.2337821276689676,-0.6597903884212903,-0.2872505143299442,0.1163343492690141,0.7971402812336018,-0.4183885453988523,1.2023165567777243,-0.27175798439822696,-0.5468349755547386,1.0700649461475342,4794,0.04477582140616911,0.04598783504883902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,2011Q1,Fruits & Vegetables: 908,0.7709237567750794,-0.6516341052509549,1.0554353291802865,-0.8580814201710936,-0.8472820370444533,-0.7338885142147301,0.304522674128463,0.2528820752130309,0.22175623477085304,-1.1487489731661822,-0.6597903884212903,-0.2872505143299442,1.6074928323218758,0.7971402812336018,-0.4183885453988523,-0.5797389218653264,-0.27175798439822696,-0.5468349755547386,5189,0.06549023638998208,0.04477582140616911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,2011Q2,Fruits & Vegetables: 908,0.24931920736553484,0.7709237567750794,-0.6516341052509549,-0.4207064035421617,-0.8580814201710936,-0.8472820370444533,0.13474536262567374,0.304522674128463,0.2528820752130309,-1.078897746774054,-1.1487489731661822,-0.6597903884212903,2.0126691078660266,1.6074928323218758,0.7971402812336018,-0.4987952139412812,-0.5797389218653264,-0.27175798439822696,5114,0.10901254446767422,0.06549023638998208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,2011Q3,Fruits & Vegetables: 908,0.7709237567750794,0.24931920736553484,0.7709237567750794,-1.0038730923807375,-0.4207064035421617,-0.8580814201710936,0.11988984786917994,0.13474536262567374,0.304522674128463,-1.3544220286541129,-1.078897746774054,-1.1487489731661822,-0.013212269854701001,2.0126691078660266,1.6074928323218758,2.485592716429012,-0.4987952139412812,-0.5797389218653264,5379,0.10074881508583394,0.10901254446767422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,2011Q4,Fruits & Vegetables: 908,-0.13002955584141035,0.7709237567750794,0.24931920736553484,-0.5610983841884855,-1.0038730923807375,-0.4207064035421617,0.12554909158593922,0.11988984786917994,0.13474536262567374,-1.6765137947955893,-1.3544220286541129,-1.078897746774054,0.7971402812336018,-0.013212269854701001,2.0126691078660266,-0.7982211253676277,2.485592716429012,-0.4987952139412812,5138,0.12994732556833627,0.10074881508583394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,2012Q1,Fruits & Vegetables: 908,-0.3197039374448788,-0.13002955584141035,0.7709237567750794,-1.133465689900421,-0.5610983841884855,-1.0038730923807375,0.14464903913000324,0.12554909158593922,0.11988984786917994,-1.3350189102118548,-1.6765137947955893,-1.3544220286541129,-0.2158004076267911,0.7971402812336018,-0.013212269854701001,-1.2720379522400889,-0.7982211253676277,2.485592716429012,5283,0.10339320848802283,0.12994732556833627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,2012Q2,Fruits & Vegetables: 908,-0.4145411282466173,-0.3197039374448788,-0.13002955584141035,-1.025471858634018,-1.133465689900421,-0.5610983841884855,0.173652663178396,0.14464903913000324,0.12554909158593922,-1.5329307183228824,-1.3350189102118548,-1.6765137947955893,0.3919640056894504,-0.2158004076267911,0.7971402812336018,0.5534729890713086,-1.2720379522400889,-0.7982211253676277,5118,0.1193697519595807,0.10339320848802283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,2012Q3,Fruits & Vegetables: 908,0.4864121843698726,-0.4145411282466173,-0.3197039374448788,-0.6312943745116474,-1.025471858634018,-1.133465689900421,0.11352319868782522,0.173652663178396,0.14464903913000324,-1.222480823246761,-1.5329307183228824,-1.3350189102118548,-0.4183885453988523,0.3919640056894504,-0.2158004076267911,-0.8120407828180738,0.5534729890713086,-1.2720379522400889,5136,0.10118954731953207,0.1193697519595807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,2012Q4,Fruits & Vegetables: 908,0.3915749935681384,0.4864121843698726,-0.4145411282466173,-1.0902681573938595,-0.6312943745116474,-1.025471858634018,0.2139747746603087,0.11352319868782522,0.173652663178396,-1.1293458547239243,-1.222480823246761,-1.5329307183228824,1.4049046945498145,-0.4183885453988523,0.3919640056894504,-0.3921864278949777,-0.8120407828180738,0.5534729890713086,5314,0.10317284237117376,0.10118954731953207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,2013Q1,Fruits & Vegetables: 908,0.012226230361193084,0.3915749935681384,0.4864121843698726,-1.4682465668262699,-1.0902681573938595,-0.6312943745116474,0.04349005769292466,0.2139747746603087,0.11352319868782522,-1.0478527572664424,-1.1293458547239243,-1.222480823246761,-0.2158004076267623,1.4049046945498145,-0.4183885453988523,-0.4474650576967647,-0.3921864278949777,-0.8120407828180738,5201,0.12278542677074135,0.10317284237117376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,2013Q2,Fruits & Vegetables: 908,0.05964482576206224,0.012226230361193084,0.3915749935681384,-0.6582928323282481,-1.4682465668262699,-1.0902681573938595,0.1969970435100293,0.04349005769292466,0.2139747746603087,-0.8266572070247058,-1.0478527572664424,-1.1293458547239243,0.3919640056894504,-0.2158004076267623,1.4049046945498145,0.4876650964501347,-0.4474650576967647,-0.3921864278949777,5276,0.11033474116876868,0.12278542677074135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,2013Q3,Fruits & Vegetables: 908,1.1976911153828895,0.05964482576206224,0.012226230361193084,-0.5826971504417661,-0.6582928323282481,-1.4682465668262699,0.2111451528019293,0.1969970435100293,0.04349005769292466,0.13961809139972314,-0.8266572070247058,-1.0478527572664424,-0.4183885453988523,0.3919640056894504,-0.2158004076267623,0.15467715978698798,0.4876650964501347,-0.4474650576967647,5442,0.11859847055060894,0.11033474116876868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,2013Q4,Fruits & Vegetables: 908,-0.3197039374448788,1.1976911153828895,0.05964482576206224,-0.2263175072626364,-0.5826971504417661,-0.6582928323282481,0.21751180198328346,0.2111451528019293,0.1969970435100293,0.10081185451520827,0.13961809139972314,-0.8266572070247058,0.1893758679173603,-0.4183885453988523,0.3919640056894504,-0.8752163597344029,0.15467715978698798,0.4876650964501347,5537,0.1368888582490821,0.11859847055060894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,2014Q1,Fruits & Vegetables: 908,-0.2248667466431446,-0.3197039374448788,1.1976911153828895,-0.08592552661631253,-0.2263175072626364,-0.5826971504417661,0.15384531016973754,0.21751180198328346,0.2111451528019293,0.6751441604060331,0.10081185451520827,0.13961809139972314,-0.823564820942975,0.1893758679173603,-0.4183885453988523,0.4580515447706058,-0.8752163597344029,0.15467715978698798,5584,0.14735624879941311,0.1368888582490821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,2014Q2,Fruits & Vegetables: 908,0.012226230361193084,-0.2248667466431446,-0.3197039374448788,0.22185689249293586,-0.08592552661631253,-0.2263175072626364,0.24297839870870186,0.15384531016973754,0.21751180198328346,0.9894746791706064,0.6751441604060331,0.10081185451520827,0.3919640056894216,-0.823564820942975,0.1893758679173603,-0.6685795769039122,0.4580515447706058,-0.8752163597344029,5523,0.15253485254536636,0.14735624879941311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,2014Q3,Fruits & Vegetables: 908,0.7235051613742103,0.012226230361193084,-0.2248667466431446,0.40004671408250064,0.22185689249293586,-0.08592552661631253,0.33352629817685603,0.24297839870870186,0.15384531016973754,0.9739521844168004,0.9894746791706064,0.6751441604060331,-1.026152958715065,0.3919640056894216,-0.823564820942975,0.2724732875788917,-0.6685795769039122,0.4580515447706058,5528,0.1458136859814696,0.15253485254536636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,2014Q4,Fruits & Vegetables: 908,-0.5093783190483514,0.7235051613742103,0.012226230361193084,0.15706059373309406,0.40004671408250064,0.22185689249293586,0.1998266653684095,0.33352629817685603,0.24297839870870186,0.8963397106477701,0.9739521844168004,0.9894746791706064,-0.823564820942975,-1.026152958715065,0.3919640056894216,0.2382531834158805,0.2724732875788917,-0.6685795769039122,5424,0.14636460127359227,0.1458136859814696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,2015Q1,Fruits & Vegetables: 908,0.3441563981672691,-0.5093783190483514,0.7235051613742103,0.6916300585017886,0.15706059373309406,0.40004671408250064,0.16728601399704165,0.1998266653684095,0.33352629817685603,1.2339539715430523,0.8963397106477701,0.9739521844168004,-2.4442699231195806,-0.823564820942975,-1.026152958715065,0.08294655682990709,0.2382531834158805,0.2724732875788917,5235,0.13490556319744046,0.14636460127359227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,2015Q2,Fruits & Vegetables: 908,0.05964482576206224,0.3441563981672691,-0.5093783190483514,1.328793662973566,0.6916300585017886,0.15706059373309406,0.28895975390737383,0.16728601399704165,0.1998266653684095,1.25335708998531,1.2339539715430523,0.8963397106477701,0.1893758679173603,-2.4442699231195806,-0.823564820942975,0.36394625832232497,0.08294655682990709,0.2382531834158805,5387,0.11408096515520293,0.13490556319744046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,2015Q3,Fruits & Vegetables: 908,0.4864121843698726,0.05964482576206224,0.3441563981672691,0.9346161788511952,1.328793662973566,0.6916300585017886,0.21680439651868852,0.28895975390737383,0.16728601399704165,1.3309695637543404,1.25335708998531,1.2339539715430523,-1.026152958715065,0.1893758679173603,-2.4442699231195806,0.7318123780746945,0.36394625832232497,0.08294655682990709,5419,0.13082879003573256,0.11408096515520293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,2015Q4,Fruits & Vegetables: 908,-0.1300295558414063,0.4864121843698726,0.05964482576206224,0.13006213591649332,0.9346161788511952,1.328793662973566,0.20265628722678924,0.21680439651868852,0.28895975390737383,1.3270889400658892,1.3309695637543404,1.25335708998531,-0.6209766831709137,-1.026152958715065,0.1893758679173603,-0.858106307652898,0.7318123780746945,0.36394625832232497,5452,0.13435464790531773,0.13082879003573256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,2016Q1,Fruits & Vegetables: 908,0.10706342116292736,-0.1300295558414063,0.4864121843698726,0.7186285163183893,0.13006213591649332,0.9346161788511952,0.1863859615411056,0.20265628722678924,0.21680439651868852,1.3115664453120828,1.3270889400658892,1.3309695637543404,-2.039093647575429,-0.6209766831709137,-1.026152958715065,0.7068053788786468,-0.858106307652898,0.7318123780746945,5503,0.13799068883332746,0.13435464790531773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,2016Q2,Fruits & Vegetables: 908,0.05964482576206224,0.10706342116292736,-0.1300295558414063,0.8698198800913535,0.7186285163183893,0.13006213591649332,0.1828489342181306,0.1863859615411056,0.20265628722678924,1.0942515187587976,1.3115664453120828,1.3270889400658892,0.18937586791738908,-2.039093647575429,-0.6209766831709137,-0.4441746630657047,0.7068053788786468,-0.858106307652898,5603,0.14361002481297885,0.13799068883332746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,2005Q1,Health Insurance: 249,2.05122583259851,0.0,0.0,0.2866531912527776,0.0,0.0,0.3328188927122616,0.0,0.0,0.9545490659745428,0.0,0.0,-0.6209766831709137,0.0,0.0,-0.3520436133960609,0.0,0.0,445,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,2005Q2,Health Insurance: 249,0.2019006119646657,2.05122583259851,0.0,1.2261995232704832,0.2866531912527776,0.0,0.19911925990381396,0.3328188927122616,0.0,0.8226078605671909,0.9545490659745428,0.0,0.3919640056894504,-0.6209766831709137,0.0,0.07504960971536624,-0.3520436133960609,0.0,451,-0.4136958846983296,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,2005Q3,Health Insurance: 249,0.6286679705724759,0.2019006119646657,2.05122583259851,0.7564263572616303,1.2261995232704832,0.2866531912527776,-0.3737484501909441,0.19911925990381396,0.3328188927122616,0.8187272368787395,0.8226078605671909,0.9545490659745428,-0.2158004076267623,0.3919640056894504,-0.6209766831709137,-0.12237406814815847,0.07504960971536624,-0.3520436133960609,491,-0.4130347863477824,-0.4136958846983296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,2005Q4,Health Insurance: 249,-1.5051688224665754,0.6286679705724759,0.2019006119646657,1.3125945882836054,0.7564263572616303,1.2261995232704832,0.03274825949684755,-0.3737484501909441,0.19911925990381396,0.5626060734409392,0.8187272368787395,0.8226078605671909,-0.2158004076267911,-0.2158004076267623,0.3919640056894504,0.37842399469898375,-0.12237406814815847,0.07504960971536624,345,-0.4086274640108009,-0.4130347863477824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,2006Q1,Health Insurance: 249,3.8531324578314905,-1.5051688224665754,0.6286679705724759,0.9994124776110368,1.3125945882836054,0.7564263572616303,0.19949094752080446,0.03274825949684755,-0.3737484501909441,0.6479797945868726,0.5626060734409392,0.8187272368787395,-1.2287410964871264,-0.2158004076267911,-0.2158004076267623,-0.07104391190364298,0.37842399469898375,-0.12237406814815847,255,-0.4247141905407833,-0.4086274640108009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,2006Q2,Health Insurance: 249,0.012226230361189042,3.8531324578314905,-1.5051688224665754,1.2585976726504042,0.9994124776110368,1.3125945882836054,0.3013213646530909,0.19949094752080446,0.03274825949684755,0.6790247840944849,0.6479797945868726,0.5626060734409392,1.2023165567777243,-1.2287410964871264,-0.2158004076267911,0.7923556392861751,-0.07104391190364298,0.37842399469898375,199,-0.4346306657989916,-0.4247141905407833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,2006Q3,Health Insurance: 249,0.2019006119646657,0.012226230361189042,3.8531324578314905,0.9508152535411556,1.2585976726504042,0.9994124776110368,0.5556516140596713,0.3013213646530909,0.19949094752080446,0.5393223313102299,0.6790247840944849,0.6479797945868726,-0.013212269854701001,1.2023165567777243,-1.2287410964871264,-0.39810913823088295,0.7923556392861751,-0.07104391190364298,169,-0.4408009170707657,-0.4346306657989916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,2006Q4,Health Insurance: 249,-3.733842806307361,0.2019006119646657,0.012226230361189042,1.1830019907639222,0.9508152535411556,1.2585976726504042,0.9588727288787964,0.5556516140596713,0.3013213646530909,0.7294728920443545,0.5393223313102299,0.6790247840944849,0.18937586791738908,-0.013212269854701001,1.2023165567777243,-0.3803410072231657,-0.39810913823088295,0.7923556392861751,288,-0.4441064088235018,-0.4408009170707657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,2007Q1,Health Insurance: 249,1.4347840923872297,-3.733842806307361,0.2019006119646657,1.177602299200602,1.1830019907639222,0.9508152535411556,0.8923766152068685,0.9588727288787964,0.5556516140596713,0.4190229969682329,0.7294728920443545,0.5393223313102299,-0.8235648209430038,0.18937586791738908,-0.013212269854701001,0.4323864666483477,-0.3803410072231657,-0.39810913823088295,354,-0.4309946248709819,-0.4441064088235018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,2007Q2,Health Insurance: 249,-0.6516341052509549,1.4347840923872297,-3.733842806307361,1.3665915039168068,1.177602299200602,1.1830019907639222,0.7416992512481475,0.8923766152068685,0.9588727288787964,0.7449953867981606,0.4190229969682329,0.7294728920443545,0.5945521434615118,-0.8235648209430038,0.18937586791738908,-0.1427745148607242,0.4323864666483477,-0.3803410072231657,412,-0.4237225430149625,-0.4309946248709819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,2007Q3,Health Insurance: 249,-0.2722853420440117,-0.6516341052509549,1.4347840923872297,1.2801964389036846,1.3665915039168068,1.177602299200602,0.5422109102323697,0.7416992512481475,0.8923766152068685,0.7682791289288697,0.7449953867981606,0.4190229969682329,-1.2287410964871264,0.5945521434615118,-0.8235648209430038,1.4083175142203743,-0.1427745148607242,0.4323864666483477,480,-0.4173319256263393,-0.4237225430149625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,2007Q4,Health Insurance: 249,-1.7896803948717823,-0.2722853420440117,-0.6516341052509549,1.1884016823272419,1.2801964389036846,1.3665915039168068,-0.3561940298032275,0.5422109102323697,0.7416992512481475,0.5975316866370027,0.7682791289288697,0.7449953867981606,0.7971402812335731,-1.2287410964871264,0.5945521434615118,0.1026889246162599,1.4083175142203743,-0.1427745148607242,546,-0.4098394776534708,-0.4173319256263393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
